"stn_num","stn_name","et_year","et_month","weighted_avg_eto","et_amount","accuracy_ratio"
19,"Castroville",2014,2,1.88991333779535,1.23999998532236,1.52412367755314
19,"Castroville",2014,3,3.44815916474051,3.03999996557832,1.1342628959815
19,"Castroville",2014,4,4.35895979759031,4.04000000283122,1.07895044419197
19,"Castroville",2014,5,5.41416738788318,5.04000003263354,1.07423955413233
19,"Castroville",2014,6,5.06776923461611,3.98000006377697,1.27330883251466
19,"Castroville",2014,7,5.04533840068338,3.66000001318753,1.37850775478259
19,"Castroville",2014,8,4.58394333084433,3.4299999922514,1.3364266300874
19,"Castroville",2014,9,3.74029867019168,2.59999999403954,1.4385764149101
19,"Castroville",2014,10,3.34014904935445,2.54000001959503,1.31501930062465
19,"Castroville",2014,11,1.91661465916954,1.68999997712672,1.13409152965085
19,"Castroville",2014,12,1.33373866734993,1.07999999448657,1.23494321681362
19,"Castroville",2015,1,1.96799423498746,1.7899999897927,1.09943812637416
19,"Castroville",2015,2,2.21272449514782,2.04000000655651,1.0846688666844
19,"Castroville",2015,3,3.81085589912809,3.23646301411349,1.17747549794631
19,"Castroville",2015,4,4.49016254388581,4.12781250476837,1.0877825818636
19,"Castroville",2015,5,4.2247239323485,4.74593753158115,0.890176894288155
19,"Castroville",2015,6,5.09539427489746,4.80531251133652,1.06036688828803
19,"Castroville",2015,7,5.07778512895372,4.26187501457752,1.19144393291343
19,"Castroville",2015,8,5.07913369871314,3.74968750489643,1.3545485302657
19,"Castroville",2015,9,4.18422014518486,3.22156249353429,1.29881700373115
19,"Castroville",2015,10,3.36390875299692,2.71031249611406,1.24115162285529
19,"Castroville",2015,11,2.08797251825455,1.82959916895181,1.14121855414417
19,"Castroville",2015,12,1.52343042498009,1.47303029324746,1.03421527171822
19,"Castroville",2016,1,1.32052501121275,1.6336363538761,0.80833473623402
19,"Castroville",2016,2,2.72146223705674,2.02782188597547,1.34206177370829
19,"Castroville",2016,3,3.28447047516158,3.12504432519962,1.05101564437867
19,"Castroville",2016,4,4.45454874652216,4.12781250476837,1.07915481659507
19,"Castroville",2016,5,4.53673842119405,4.74593753158115,0.9559203826441
19,"Castroville",2016,6,5.54939814437906,4.80531251133652,1.15484646030557
19,"Castroville",2016,7,5.07331620123056,4.26187501457752,1.19039535037455
19,"Castroville",2016,8,4.29544445330112,3.74968750489643,1.14554731499412
